# Residuals   
# Time        	p             	Ux            	Uy            	h             	k             
0.034922      	1.281890e-02	4.102071e-04	7.632525e-04	3.466274e-04	3.182329e-04
0.034923      	1.284699e-02	4.101865e-04	7.627704e-04	3.465977e-04	3.180227e-04
0.034924      	1.287247e-02	4.103967e-04	7.626403e-04	3.465135e-04	3.177892e-04
0.034925      	1.291914e-02	4.106505e-04	7.631526e-04	3.464569e-04	3.175719e-04
0.034926      	1.295659e-02	4.108147e-04	7.641739e-04	3.463186e-04	3.173272e-04
0.034927      	1.300112e-02	4.106413e-04	7.651857e-04	3.461164e-04	3.170529e-04
0.034928      	1.303670e-02	4.103472e-04	7.660181e-04	3.467981e-04	3.167570e-04
0.034929      	1.305910e-02	4.100376e-04	7.667320e-04	3.469505e-04	3.165010e-04
0.03493       	1.307945e-02	4.095621e-04	7.672925e-04	3.468748e-04	3.163008e-04
0.034931      	1.312551e-02	4.088754e-04	7.677714e-04	3.468934e-04	3.160740e-04
0.034932      	1.314599e-02	4.077423e-04	7.683500e-04	3.469404e-04	3.158218e-04
0.034933      	1.316721e-02	4.065122e-04	7.688802e-04	3.468715e-04	3.155548e-04
0.034934      	1.319274e-02	4.050671e-04	7.697654e-04	3.468463e-04	3.152654e-04
0.034935      	1.319311e-02	4.034466e-04	7.712047e-04	3.469442e-04	3.149657e-04
0.034936      	1.318403e-02	4.017803e-04	7.728094e-04	3.471000e-04	3.146430e-04
0.034937      	1.318978e-02	3.999454e-04	7.747579e-04	3.470778e-04	3.142910e-04
0.034938      	1.318018e-02	3.982126e-04	7.767241e-04	3.472468e-04	3.138743e-04
0.034939      	1.316315e-02	3.966064e-04	7.790850e-04	3.473637e-04	3.134063e-04
0.03494       	1.315661e-02	3.952273e-04	7.815249e-04	3.472349e-04	3.129441e-04
0.034941      	1.313453e-02	3.937521e-04	7.832345e-04	3.472823e-04	3.124996e-04
0.034942      	1.312637e-02	3.922891e-04	7.844807e-04	3.472689e-04	3.120414e-04
0.034943      	1.311567e-02	3.908956e-04	7.856175e-04	3.471536e-04	3.115593e-04
0.034944      	1.312216e-02	3.895295e-04	7.864822e-04	3.469293e-04	3.110503e-04
0.034945      	1.313819e-02	3.882535e-04	7.868285e-04	3.470334e-04	3.105299e-04
0.034946      	1.312334e-02	3.868850e-04	7.870006e-04	3.468080e-04	3.100193e-04
0.034947      	1.312364e-02	3.855989e-04	7.865197e-04	3.465910e-04	3.094896e-04
0.034948      	1.313427e-02	3.846487e-04	7.857256e-04	3.463643e-04	3.089760e-04
0.034949      	1.314447e-02	3.842444e-04	7.846795e-04	3.462234e-04	3.084541e-04
0.03495       	1.313454e-02	3.837870e-04	7.835177e-04	3.461965e-04	3.079330e-04
0.034951      	1.313305e-02	3.832348e-04	7.818926e-04	3.469893e-04	3.074132e-04
0.034952      	1.313219e-02	3.825832e-04	7.805185e-04	3.470542e-04	3.068797e-04
0.034953      	1.313623e-02	3.819457e-04	7.796509e-04	3.470802e-04	3.063205e-04
0.034954      	1.312196e-02	3.813185e-04	7.792392e-04	3.472587e-04	3.057399e-04
0.034955      	1.308913e-02	3.811600e-04	7.789063e-04	3.475488e-04	3.051389e-04
0.034956      	1.305323e-02	3.813796e-04	7.786477e-04	3.478477e-04	3.045175e-04
0.034957      	1.301373e-02	3.813519e-04	7.781620e-04	3.481237e-04	3.039000e-04
0.034958      	1.298604e-02	3.813541e-04	7.768144e-04	3.481291e-04	3.032411e-04
0.034959      	1.297691e-02	3.814248e-04	7.754547e-04	3.483613e-04	3.025356e-04
0.03496       	1.293664e-02	3.814765e-04	7.743051e-04	3.485901e-04	3.018067e-04
0.034961      	1.289414e-02	3.820301e-04	7.735053e-04	3.487018e-04	3.010859e-04
0.034962      	1.286377e-02	3.827886e-04	7.728080e-04	3.487772e-04	3.003331e-04
0.034963      	1.282632e-02	3.833651e-04	7.724462e-04	3.488058e-04	2.995741e-04
0.034964      	1.280248e-02	3.836724e-04	7.716797e-04	3.487589e-04	2.988060e-04
0.034965      	1.277480e-02	3.838731e-04	7.709556e-04	3.485723e-04	2.980237e-04
0.034966      	1.276225e-02	3.842393e-04	7.708179e-04	3.484003e-04	2.972329e-04
0.034967      	1.274884e-02	3.847490e-04	7.718822e-04	3.481706e-04	2.964149e-04
0.034968      	1.272281e-02	3.855866e-04	7.733383e-04	3.479022e-04	2.955796e-04
0.034969      	1.270275e-02	3.866962e-04	7.749409e-04	3.475066e-04	2.947432e-04
0.03497       	1.266671e-02	3.879964e-04	7.763491e-04	3.470293e-04	2.939461e-04
0.034971      	1.262782e-02	3.893536e-04	7.770732e-04	3.464217e-04	2.931372e-04
0.034972      	1.260430e-02	3.908423e-04	7.774917e-04	3.457243e-04	2.923165e-04
0.034973      	1.257970e-02	3.922027e-04	7.777702e-04	3.448179e-04	2.915030e-04
0.034974      	1.254098e-02	3.936145e-04	7.780232e-04	3.442022e-04	2.906731e-04
0.034975      	1.250686e-02	3.952465e-04	7.783785e-04	3.437672e-04	2.898163e-04
0.034976      	1.245372e-02	3.967229e-04	7.783489e-04	3.435167e-04	2.890195e-04
0.034977      	1.240084e-02	3.978947e-04	7.781748e-04	3.434687e-04	2.882542e-04
0.034978      	1.234687e-02	3.987777e-04	7.776784e-04	3.435391e-04	2.875035e-04
0.034979      	1.228242e-02	3.994962e-04	7.770653e-04	3.435275e-04	2.867517e-04
0.03498       	1.222644e-02	3.997472e-04	7.772191e-04	3.437023e-04	2.859979e-04
0.034981      	1.219111e-02	3.997660e-04	7.776522e-04	3.442517e-04	2.852584e-04
0.034982      	1.214432e-02	3.996917e-04	7.787563e-04	3.446206e-04	2.844822e-04
0.034983      	1.208670e-02	3.995181e-04	7.799292e-04	3.449929e-04	2.836943e-04
0.034984      	1.202918e-02	3.992002e-04	7.807308e-04	3.453498e-04	2.829086e-04
0.034985      	1.197269e-02	3.986817e-04	7.822598e-04	3.457256e-04	2.821046e-04
0.034986      	1.191632e-02	3.980954e-04	7.842839e-04	3.461589e-04	2.813624e-04
0.034987      	1.187555e-02	3.980130e-04	7.861557e-04	3.466225e-04	2.806592e-04
0.034988      	1.183173e-02	3.983981e-04	7.880648e-04	3.470007e-04	2.799557e-04
0.034989      	1.179725e-02	3.990373e-04	7.897086e-04	3.479231e-04	2.792744e-04
0.03499       	1.177668e-02	4.000334e-04	7.920056e-04	3.482116e-04	2.785995e-04
0.034991      	1.173943e-02	4.008027e-04	7.947629e-04	3.483484e-04	2.779162e-04
0.034992      	1.172863e-02	4.011521e-04	7.973067e-04	3.483910e-04	2.772189e-04
0.034993      	1.170241e-02	4.011070e-04	7.998875e-04	3.485460e-04	2.764753e-04
0.034994      	1.168518e-02	4.008737e-04	8.022583e-04	3.483864e-04	2.757993e-04
0.034995      	1.167300e-02	4.007213e-04	8.038978e-04	3.481194e-04	2.752105e-04
0.034996      	1.163589e-02	4.006627e-04	8.057262e-04	3.478415e-04	2.746320e-04
0.034997      	1.160242e-02	4.009878e-04	8.076260e-04	3.472849e-04	2.740401e-04
0.034998      	1.155899e-02	4.015811e-04	8.092179e-04	3.469151e-04	2.734699e-04
0.034999      	1.151219e-02	4.023173e-04	8.103141e-04	3.465135e-04	2.728893e-04
0.035         	1.148152e-02	4.030381e-04	8.110441e-04	3.460345e-04	2.723005e-04
0.035001      	1.145895e-02	4.038492e-04	8.114809e-04	3.456900e-04	2.717216e-04
0.035002      	1.142492e-02	4.047798e-04	8.113145e-04	3.453657e-04	2.711555e-04
0.035003      	1.139475e-02	4.053697e-04	8.106933e-04	3.453858e-04	2.706060e-04
0.035004      	1.137020e-02	4.056769e-04	8.096456e-04	3.455896e-04	2.700406e-04
0.035005      	1.134187e-02	4.057259e-04	8.074948e-04	3.459331e-04	2.694947e-04
0.035006      	1.132708e-02	4.059536e-04	8.056285e-04	3.462577e-04	2.689873e-04
0.035007      	1.132704e-02	4.061926e-04	8.042446e-04	3.465093e-04	2.684645e-04
0.035008      	1.129871e-02	4.063822e-04	8.030879e-04	3.468468e-04	2.679717e-04
0.035009      	1.128663e-02	4.066272e-04	8.023408e-04	3.471922e-04	2.674741e-04
0.03501       	1.127474e-02	4.067502e-04	8.014172e-04	3.473923e-04	2.669387e-04
0.035011      	1.125176e-02	4.067045e-04	8.005905e-04	3.478223e-04	2.663839e-04
0.035012      	1.122384e-02	4.068733e-04	8.003128e-04	3.482800e-04	2.658018e-04
0.035013      	1.119543e-02	4.075970e-04	8.000254e-04	3.487148e-04	2.652399e-04
0.035014      	1.114905e-02	4.085379e-04	7.994284e-04	3.491890e-04	2.647103e-04
0.035015      	1.109922e-02	4.092568e-04	7.980448e-04	3.495607e-04	2.642177e-04
0.035016      	1.104500e-02	4.101404e-04	7.964351e-04	3.499484e-04	2.637357e-04
0.035017      	1.099801e-02	4.113156e-04	7.951664e-04	3.500748e-04	2.632338e-04
0.035018      	1.094933e-02	4.125332e-04	7.947317e-04	3.503084e-04	2.627860e-04
0.035019      	1.088731e-02	4.140031e-04	7.949574e-04	3.502456e-04	2.624060e-04
0.03502       	1.083180e-02	4.156088e-04	7.953966e-04	3.501069e-04	2.620295e-04
0.035021      	1.076671e-02	4.171794e-04	7.956957e-04	3.499132e-04	2.617006e-04
0.035022      	1.070727e-02	4.188824e-04	7.959785e-04	3.496136e-04	2.614277e-04
0.035023      	1.065463e-02	4.206927e-04	7.964612e-04	3.491913e-04	2.612267e-04
0.035024      	1.058504e-02	4.226720e-04	7.968469e-04	3.486158e-04	2.610232e-04
0.035025      	1.052618e-02	4.247507e-04	7.976372e-04	3.479186e-04	2.608276e-04
0.035026      	1.047169e-02	4.268622e-04	7.987961e-04	3.471715e-04	2.606382e-04
0.035027      	1.041346e-02	4.288838e-04	7.997502e-04	3.463336e-04	2.604451e-04
0.035028      	1.035156e-02	4.308318e-04	8.006224e-04	3.454613e-04	2.602462e-04
0.035029      	1.028300e-02	4.325033e-04	8.012084e-04	3.446716e-04	2.600511e-04
0.03503       	1.022449e-02	4.338578e-04	8.014170e-04	3.442262e-04	2.598642e-04
0.035031      	1.016660e-02	4.348113e-04	8.014269e-04	3.437894e-04	2.597035e-04
0.035032      	1.013022e-02	4.356300e-04	8.012885e-04	3.433729e-04	2.595114e-04
0.035033      	1.006752e-02	4.362398e-04	8.007237e-04	3.430951e-04	2.593273e-04
0.035034      	1.000880e-02	4.367169e-04	8.002456e-04	3.428481e-04	2.591622e-04
0.035035      	9.944926e-03	4.372248e-04	8.006227e-04	3.426488e-04	2.590151e-04
0.035036      	9.892822e-03	4.376433e-04	8.012930e-04	3.424734e-04	2.588439e-04
0.035037      	9.840239e-03	4.376454e-04	8.011813e-04	3.422856e-04	2.586523e-04
0.035038      	9.804057e-03	4.375695e-04	8.003398e-04	3.421125e-04	2.584521e-04
0.035039      	9.755747e-03	4.371992e-04	7.990650e-04	3.417333e-04	2.582994e-04
0.03504       	9.723848e-03	4.366495e-04	7.981197e-04	3.415479e-04	2.581333e-04
0.035041      	9.685669e-03	4.360670e-04	7.977963e-04	3.415773e-04	2.579494e-04
0.035042      	9.659286e-03	4.356166e-04	7.975937e-04	3.415704e-04	2.577186e-04
0.035043      	9.628018e-03	4.356694e-04	7.977896e-04	3.414823e-04	2.574551e-04
0.035044      	9.599334e-03	4.358213e-04	7.989572e-04	3.414584e-04	2.571623e-04
0.035045      	9.575391e-03	4.359022e-04	8.002346e-04	3.412593e-04	2.568497e-04
0.035046      	9.564402e-03	4.359642e-04	8.013207e-04	3.409187e-04	2.565191e-04
0.035047      	9.542572e-03	4.361823e-04	8.024094e-04	3.407710e-04	2.561671e-04
0.035048      	9.539019e-03	4.363609e-04	8.029373e-04	3.410791e-04	2.558689e-04
0.035049      	9.524618e-03	4.359503e-04	8.031191e-04	3.411498e-04	2.555873e-04
0.03505       	9.520098e-03	4.356601e-04	8.027405e-04	3.410770e-04	2.552995e-04
0.035051      	9.507097e-03	4.352541e-04	8.018341e-04	3.409342e-04	2.550101e-04
0.035052      	9.515994e-03	4.347611e-04	8.008457e-04	3.406882e-04	2.547644e-04
0.035053      	9.510152e-03	4.343363e-04	7.997784e-04	3.404892e-04	2.545224e-04
0.035054      	9.499933e-03	4.342317e-04	7.989270e-04	3.404261e-04	2.542755e-04
0.035055      	9.490039e-03	4.344280e-04	7.982100e-04	3.401470e-04	2.540139e-04
0.035056      	9.480837e-03	4.351245e-04	7.978648e-04	3.397887e-04	2.537466e-04
0.035057      	9.482632e-03	4.360041e-04	7.979396e-04	3.394290e-04	2.534895e-04
0.035058      	9.482959e-03	4.368370e-04	7.982614e-04	3.389848e-04	2.532409e-04
0.035059      	9.486433e-03	4.375471e-04	7.987988e-04	3.384752e-04	2.530502e-04
0.03506       	9.495914e-03	4.380224e-04	7.994905e-04	3.382251e-04	2.529770e-04
0.035061      	9.499471e-03	4.382446e-04	7.996204e-04	3.377206e-04	2.529360e-04
0.035062      	9.489901e-03	4.382167e-04	7.996925e-04	3.371784e-04	2.528934e-04
0.035063      	9.464317e-03	4.382444e-04	8.003844e-04	3.367035e-04	2.529327e-04
0.035064      	9.456372e-03	4.383403e-04	8.012409e-04	3.369493e-04	2.531167e-04
0.035065      	9.430979e-03	4.383618e-04	8.016573e-04	3.368567e-04	2.533600e-04
0.035066      	9.415454e-03	4.384071e-04	8.021896e-04	3.367464e-04	2.536135e-04
0.035067      	9.378672e-03	4.385794e-04	8.035466e-04	3.367162e-04	2.538609e-04
0.035068      	9.349003e-03	4.390603e-04	8.049320e-04	3.366801e-04	2.540849e-04
0.035069      	9.319260e-03	4.390491e-04	8.060183e-04	3.367438e-04	2.543250e-04
0.03507       	9.294291e-03	4.389742e-04	8.069679e-04	3.368858e-04	2.545693e-04
0.035071      	9.277366e-03	4.390525e-04	8.083207e-04	3.368418e-04	2.548305e-04
0.035072      	9.262046e-03	4.389897e-04	8.104989e-04	3.372481e-04	2.551004e-04
0.035073      	9.245708e-03	4.388783e-04	8.130118e-04	3.379571e-04	2.553624e-04
0.035074      	9.247765e-03	4.388333e-04	8.154845e-04	3.385489e-04	2.556396e-04
0.035075      	9.230978e-03	4.390033e-04	8.171855e-04	3.392240e-04	2.559444e-04
0.035076      	9.214084e-03	4.393899e-04	8.189432e-04	3.402083e-04	2.562264e-04
0.035077      	9.195003e-03	4.399738e-04	8.209603e-04	3.415080e-04	2.565513e-04
0.035078      	9.189550e-03	4.407354e-04	8.235826e-04	3.441266e-04	2.569039e-04
0.035079      	9.222116e-03	4.420184e-04	8.269060e-04	3.506262e-04	2.572869e-04
0.03508       	9.290161e-03	4.451093e-04	8.341981e-04	3.649908e-04	2.578197e-04
0.035081      	9.357512e-03	4.530089e-04	8.497240e-04	3.640077e-04	2.584952e-04
0.035082      	9.467318e-03	4.581170e-04	8.587978e-04	3.605848e-04	2.595782e-04
0.035083      	9.532015e-03	4.595705e-04	8.600967e-04	3.584279e-04	2.607942e-04
0.035084      	9.576863e-03	4.583114e-04	8.566196e-04	3.559301e-04	2.620204e-04
0.035085      	9.626852e-03	4.559867e-04	8.511575e-04	3.543961e-04	2.630622e-04
0.035086      	9.620454e-03	4.586131e-04	8.554322e-04	3.534195e-04	2.639252e-04
0.035087      	9.598629e-03	4.637543e-04	8.638676e-04	3.532009e-04	2.647949e-04
0.035088      	9.589006e-03	4.687919e-04	8.674024e-04	3.541739e-04	2.659822e-04
0.035089      	9.555728e-03	4.720356e-04	8.711333e-04	3.547001e-04	2.673001e-04
0.03509       	9.538416e-03	4.723280e-04	8.710048e-04	3.588965e-04	2.685905e-04
0.035091      	9.588537e-03	4.724584e-04	8.667736e-04	3.698205e-04	2.697996e-04
0.035092      	9.696190e-03	4.761301e-04	8.685956e-04	3.937250e-04	2.709224e-04
0.035093      	9.656017e-03	4.843013e-04	8.834304e-04	3.910652e-04	2.722740e-04
0.035094      	9.797936e-03	4.880238e-04	8.870153e-04	3.861810e-04	2.740364e-04
0.035095      	9.866689e-03	4.901782e-04	8.850183e-04	3.823015e-04	2.760237e-04
0.035096      	9.862431e-03	4.882676e-04	8.772475e-04	3.787898e-04	2.773329e-04
0.035097      	9.780194e-03	4.881755e-04	8.778307e-04	3.751225e-04	2.780224e-04
0.035098      	9.806645e-03	4.945814e-04	8.900556e-04	3.719692e-04	2.785153e-04
0.035099      	9.835498e-03	4.966202e-04	8.956746e-04	3.707562e-04	2.796083e-04
0.0351        	9.888093e-03	4.937169e-04	8.934018e-04	3.725663e-04	2.808238e-04
0.035101      	9.929883e-03	4.892801e-04	8.861523e-04	3.744941e-04	2.819846e-04
0.035102      	9.980998e-03	4.853534e-04	8.732869e-04	3.846466e-04	2.830580e-04
0.035103      	9.957204e-03	4.890798e-04	8.737363e-04	4.023730e-04	2.841516e-04
0.035104      	9.906338e-03	4.977783e-04	8.952537e-04	4.161587e-04	2.851741e-04
0.035105      	9.983648e-03	5.088885e-04	9.220320e-04	4.124762e-04	2.860131e-04
0.035106      	1.019225e-02	5.112999e-04	9.302867e-04	4.070992e-04	2.873760e-04
0.035107      	1.042583e-02	5.056662e-04	9.170948e-04	4.008119e-04	2.887082e-04
0.035108      	1.054338e-02	4.995201e-04	9.012813e-04	3.954771e-04	2.897555e-04
0.035109      	1.059055e-02	4.979701e-04	8.933353e-04	3.900001e-04	2.903977e-04
0.03511       	1.059233e-02	5.048705e-04	9.032546e-04	3.851269e-04	2.910399e-04
0.035111      	1.062844e-02	5.104947e-04	9.137935e-04	3.823594e-04	2.918398e-04
0.035112      	1.064929e-02	5.114290e-04	9.170214e-04	3.817070e-04	2.927375e-04
0.035113      	1.069336e-02	5.106443e-04	9.197564e-04	3.822608e-04	2.936806e-04
0.035114      	1.072393e-02	5.088342e-04	9.150486e-04	3.854574e-04	2.945215e-04
0.035115      	1.075567e-02	5.062775e-04	9.041912e-04	3.937110e-04	2.953675e-04
0.035116      	1.076942e-02	5.090007e-04	9.105791e-04	3.973139e-04	2.962526e-04
0.035117      	1.089353e-02	5.114803e-04	9.131793e-04	3.988880e-04	2.971548e-04
0.035118      	1.097237e-02	5.124080e-04	9.126628e-04	4.005365e-04	2.981077e-04
0.035119      	1.112631e-02	5.109328e-04	9.133479e-04	3.999283e-04	2.991526e-04
0.03512       	1.125245e-02	5.069346e-04	9.059915e-04	3.974404e-04	3.003630e-04
0.035121      	1.132119e-02	5.070660e-04	9.007402e-04	3.952840e-04	3.014229e-04
